15:13:40,291,0
15:13:40,287,0
15:13:40,287,0
15:13:40,287,0
15:13:40,288,0
15:13:40,288,0
15:13:40,288,0
15:13:40,288,0
15:13:40,288,0
15:13:40,288,0
15:13:40,288,0
15:13:40,288,0
15:13:40,289,0
15:13:40,289,0
15:13:40,289,0
15:13:40,289,0
15:13:40,289,0
15:13:40,289,0
15:13:41,289,0
15:13:41,289,0
15:13:41,289,0
15:13:41,293,0
15:13:41,290,0
15:13:41,293,0
15:13:41,290,0
15:13:41,296,0
15:13:41,290,0
15:13:41,293,0
15:13:41,294,0
15:13:41,289,0
15:13:41,290,0
15:13:41,290,0
15:13:41,290,0
15:13:41,290,0
15:13:41,290,0
15:13:41,290,0
15:13:41,291,0
15:13:42,291,0
15:13:42,291,0
15:13:42,291,0
15:13:42,291,0
15:13:42,291,0
15:13:42,292,0
15:13:42,290,0
15:13:42,298,0
15:13:42,293,0
15:13:42,290,0
15:13:42,290,0
15:13:42,291,0
15:13:42,294,0
15:13:42,291,0
15:13:42,294,0
15:13:42,291,0
15:13:42,294,0
15:13:42,290,0
15:13:42,294,0
15:13:43,291,0
15:13:43,291,0
15:13:43,291,0
15:13:43,291,0
15:13:43,291,0
15:13:43,290,0
15:13:43,290,0
15:13:43,290,0
15:13:43,290,0
15:13:43,290,0
15:13:43,290,0
15:13:43,291,0
15:13:43,291,0
15:13:43,288,0
15:13:43,288,0
15:13:43,288,0
15:13:43,288,0
15:13:43,288,0
15:13:43,288,0
15:13:43,288,0
15:13:44,288,0
15:13:44,291,0
15:13:44,288,0
15:13:44,291,0
15:13:44,288,0
15:13:44,291,0
15:13:44,288,0
15:13:44,291,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:44,288,0
15:13:45,288,0
15:13:45,288,0
15:13:45,288,0
15:13:45,288,0
15:13:45,288,0
15:13:45,288,0
15:13:45,289,0
15:13:45,289,0
15:13:45,289,0
15:13:45,289,0
15:13:45,292,0
15:13:45,289,0
15:13:45,295,0
15:13:45,288,0
15:13:45,291,0
15:13:45,292,0
15:13:45,292,0
15:13:45,289,0
15:13:45,289,0
15:13:45,289,0
15:13:46,289,0
15:13:46,290,0
15:13:46,289,0
15:13:46,290,0
15:13:46,290,0
15:13:46,290,0
15:13:46,290,0
15:13:46,290,0
15:13:46,290,0
15:13:46,291,0
15:13:46,290,0
15:13:46,290,0
15:13:46,291,0
15:13:46,291,0
15:13:46,290,0
15:13:46,291,0
15:13:46,290,0
15:13:46,291,0
15:13:46,294,0
15:13:47,291,0
15:13:47,294,0
15:13:47,291,0
15:13:47,295,0
15:13:47,290,0
15:13:47,294,0
15:13:47,291,0
15:13:47,291,0
15:13:47,292,0
15:13:47,290,0
15:13:47,290,0
15:13:47,290,0
15:13:47,290,0
15:13:47,293,0
15:13:47,289,0
15:13:47,289,0
15:13:47,290,0
15:13:47,290,0
15:13:47,290,0
15:13:47,290,0
15:13:48,290,0
15:13:48,290,0
15:13:48,290,0
15:13:48,290,0
15:13:48,290,0
15:13:48,290,0
15:13:48,293,0
15:13:48,290,0
15:13:48,294,0
15:13:48,290,0
15:13:48,294,0
15:13:48,290,0
15:13:48,294,0
15:13:48,291,0
15:13:48,295,0
15:13:48,291,0
15:13:48,291,0
15:13:48,291,0
15:13:48,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,291,0
15:13:49,294,0
15:13:49,293,0
15:13:49,292,0
15:13:49,293,0
15:13:49,291,0
15:13:49,295,0
15:13:49,292,0
15:13:49,295,0
15:13:50,292,0
15:13:50,295,0
15:13:50,292,0
15:13:50,297,0
15:13:50,292,0
15:13:50,292,0
15:13:50,292,0
15:13:50,292,0
15:13:50,293,0
15:13:50,293,0
15:13:50,292,0
15:13:50,293,0
15:13:50,293,0
15:13:50,293,0
15:13:50,292,0
15:13:50,292,0
15:13:50,292,0
15:13:50,292,0
15:13:50,292,0
15:13:51,293,0
15:13:51,293,0
15:13:51,293,0
15:13:51,293,0
15:13:51,295,0
15:13:51,293,0
15:13:51,296,0
15:13:51,293,0
15:13:51,296,0
15:13:51,293,0
15:13:51,296,0
15:13:51,293,0
15:13:51,297,0
15:13:51,293,0
15:13:51,297,0
15:13:51,292,0
15:13:51,292,0
15:13:51,293,0
15:13:51,293,0
15:13:51,293,0
15:13:52,293,0
15:13:52,293,0
15:13:52,293,0
15:13:52,293,0
15:13:52,294,0
15:13:52,293,0
15:13:52,293,0
15:13:52,297,0
15:13:52,293,0
15:13:52,293,0
15:13:52,294,0
15:13:52,293,0
15:13:52,295,0
15:13:52,294,0
15:13:52,297,0
15:13:52,294,0
15:13:52,298,0
15:13:52,295,0
15:13:52,298,0
15:13:53,294,0
15:13:53,298,0
15:13:53,294,0
15:13:53,294,0
15:13:53,294,0
15:13:53,294,0
15:13:53,294,0
15:13:53,294,0
15:13:53,297,0
15:13:53,294,0
15:13:53,294,0
15:13:53,294,0
15:13:53,295,0
15:13:53,295,0
15:13:53,296,0
15:13:53,297,0
15:13:53,294,0
15:13:53,295,0
15:13:53,295,0
15:13:54,295,0
15:13:54,295,0
15:13:54,298,0
15:13:54,296,0
15:13:54,299,0
15:13:54,296,0
15:13:54,300,0
15:13:54,296,0
15:13:54,299,0
15:13:54,296,0
15:13:54,299,0
15:13:54,296,0
15:13:54,296,0
15:13:54,296,0
15:13:54,296,0
15:13:54,296,0
15:13:54,297,0
15:13:54,297,0
15:13:54,296,0
15:13:54,297,0
15:13:55,296,0
15:13:55,297,0
15:13:55,297,0
15:13:55,297,0
15:13:55,297,0
15:13:55,297,0
15:13:55,298,0
15:13:55,297,0
15:13:55,297,0
15:13:55,297,0
15:13:55,300,0
15:13:55,298,0
15:13:55,301,0
15:13:55,297,0
15:13:55,301,0
15:13:55,301,0
15:13:55,301,0
15:13:55,297,0
15:13:55,301,0
15:13:56,297,0
15:13:56,298,0
15:13:56,297,0
15:13:56,298,0
15:13:56,298,0
15:13:56,298,0
15:13:56,298,0
15:13:56,298,0
15:13:56,298,0
15:13:56,298,0
15:13:56,298,0
15:13:56,298,0
15:13:56,302,0
15:13:56,297,0
15:13:56,298,0
15:13:56,297,0
15:13:56,298,0
15:13:56,298,0
15:13:56,299,0
15:13:57,301,0
15:13:57,299,0
15:13:57,303,0
15:13:57,299,0
15:13:57,303,0
15:13:57,299,0
15:13:57,303,0
15:13:57,299,0
15:13:57,299,0
15:13:57,300,0
15:13:57,299,0
15:13:57,300,0
15:13:57,300,0
15:13:57,300,0
15:13:57,300,0
15:13:57,303,0
15:13:57,299,0
15:13:57,299,0
15:13:58,299,0
15:13:58,300,0
15:13:58,300,0
15:13:58,300,0
15:13:58,300,0
15:13:58,300,0
15:13:58,300,0
15:13:58,300,0
15:13:58,307,0
15:13:58,299,0
15:13:58,303,0
15:13:58,300,0
15:13:58,304,0
15:13:58,301,0
15:13:58,304,0
15:13:58,300,0
15:13:58,306,0
15:13:58,301,0
15:13:58,301,0
15:13:58,301,0
15:13:59,301,0
15:13:59,301,0
15:13:59,301,0
15:13:59,301,0
15:13:59,301,0
15:13:59,301,0
15:13:59,301,0
15:13:59,301,0
15:13:59,302,0
15:13:59,302,0
15:13:59,300,0
15:13:59,301,0
15:13:59,301,0
15:13:59,300,0
15:13:59,300,0
15:13:59,300,0
15:13:59,305,0
15:13:59,302,0
15:13:59,304,0
15:14:0,300,0
15:14:0,304,0
15:14:0,301,0
15:14:0,304,0
15:14:0,301,0
15:14:0,306,0
15:14:0,301,0
15:14:0,302,0
15:14:0,301,0
15:14:0,301,0
15:14:0,301,0
15:14:0,301,0
15:14:0,301,0
15:14:0,301,0
15:14:0,302,0
15:14:0,301,0
15:14:0,301,0
15:14:0,301,0
15:14:0,302,0
15:14:0,301,0
15:14:1,302,0
15:14:1,301,0
15:14:1,301,0
15:14:1,301,0
15:14:1,301,0
15:14:1,304,0
15:14:1,301,0
15:14:1,304,0
15:14:1,301,0
15:14:1,305,0
